zone_id,bucket_start_ts,forecast_created_at,horizon_index,y_pred,y_pred_lower,y_pred_upper,confidence_score,uncertainty_band,model_name,model_version,model_stage,feature_version,forecast_run_id,zone_class,day_of_week,quarter_hour_index,baseline_expected_demand_zone,borough,baseline_expected_demand_borough,baseline_expected_demand_city,baseline_expected_demand,baseline_reference_level,fallback_applied,demand_ratio,raw_multiplier,raw_multiplier_method,low_confidence_adjusted,pre_guardrail_multiplier,pre_cap_multiplier,cap_applied,cap_reason,cap_type,cap_value,time_category,post_cap_multiplier,previous_final_multiplier,candidate_multiplier_before_rate_limit,rate_limit_applied,rate_limit_direction,max_up_delta,max_down_delta,post_rate_limit_multiplier,smoothing_applied,smoothing_reclamped,final_multiplier,cold_start_used,reason_codes_json,primary_reason_code,reason_summary,pricing_created_at,pricing_run_key,pricing_policy_version,run_id,status
81,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Bronx,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.0082907952201317,1.9375,True,up,0.35,0.25,1.3582907952201317,True,False,1.2707907952201318,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
82,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
83,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.0082907952201317,1.9375,True,up,0.35,0.25,1.3582907952201317,True,False,1.2707907952201318,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
84,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Staten Island,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
85,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
86,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
87,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,2.4680776139107867,0.8148781435885946,4.121277084232979,0.3293742837248638,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Manhattan,,,0.5,global,True,4.9361552278215735,2.25,demand_ratio_piecewise,False,2.25,2.25,True,time_category,contextual,2.1,off_peak,2.1,2.184375,2.1,False,none,0.35,0.25,2.1,True,False,2.12109375,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'SMOOTHING_APPLIED']",MISSING_BASELINE_REFERENCE_FALLBACK,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | EMA smoothing was applied after rate limiting.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
88,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,2.00243296043159,0.34923349010939786,3.655632430753782,0.3012715717729535,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Manhattan,,,0.5,global,True,4.00486592086318,2.25,demand_ratio_piecewise,False,2.25,2.25,True,time_category,contextual,2.1,off_peak,2.1,2.113100212195604,2.1,False,none,0.35,0.25,2.1,True,False,2.1032750530489013,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'SMOOTHING_APPLIED']",MISSING_BASELINE_REFERENCE_FALLBACK,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | EMA smoothing was applied after rate limiting.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
89,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.0116496726536777,1.9375,True,up,0.35,0.25,1.3616496726536775,True,False,1.2741496726536776,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
90,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,3.166544594129582,1.5133451238073898,4.819744064451774,0.3613468896858053,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Manhattan,,,0.5,global,True,6.333089188259164,2.25,demand_ratio_piecewise,False,2.25,2.25,True,time_category,contextual,2.1,off_peak,2.1,1.9828125,2.1,False,none,0.35,0.25,2.1,True,False,2.070703125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'SMOOTHING_APPLIED']",MISSING_BASELINE_REFERENCE_FALLBACK,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | EMA smoothing was applied after rate limiting.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
91,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
92,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
93,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
94,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Bronx,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
95,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
96,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
97,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.7114050520070918,0.05820558168489964,3.3646045223292838,0.2797573302767442,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Brooklyn,,,0.5,global,True,3.4228101040141836,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.92421875,1.9375,False,none,0.35,0.25,1.9375,True,False,1.9341796875,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED']",LOW_CONFIDENCE_DAMPENING,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
98,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
99,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Staten Island,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
100,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,2.7008999406503853,1.0477004703281931,4.3540994109725775,0.3411715781257039,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Manhattan,,,0.5,global,True,5.401799881300771,2.25,demand_ratio_piecewise,False,2.25,2.25,True,time_category,contextual,2.1,off_peak,2.1,1.9828125,2.1,False,none,0.35,0.25,2.1,True,False,2.070703125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'SMOOTHING_APPLIED']",MISSING_BASELINE_REFERENCE_FALLBACK,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | EMA smoothing was applied after rate limiting.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
101,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
102,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
103,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Manhattan,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
104,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Manhattan,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
105,2025-11-03 00:00:00+00:00,2026-02-24 10:28:43.332300+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,f154c455-d9fc-41ae-b211-267cc5497d4a,,0,0,,Manhattan,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.9375,1.9375,False,,,,off_peak,1.9375,1.00078125,1.9375,True,up,0.35,0.25,1.3507812499999998,True,False,1.26328125,False,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:28:49.250230+00:00,f8c0aab934ac1502c303467d,pr1,06636887-a753-477e-83e2-77c8faf38589,published
